"","i1","i2","i3","i4","value"
"29414","EE000000","CAMF","FENE","Y",0.139464092339131
"29424","EE000000","CAMF","FMIL","Y",24.0655872038283
"29434","EE000000","CAMF","FOTH","Y",26.4092735637415
"30422","EE000000","CAFF","FGRA","Y",4.40861947267626
"30433","EE000000","CAFF","FMAI","Y",3.46391529702481
"30443","EE000000","CAFF","FOFA","Y",360.623680052752
"30453","EE000000","CAFF","FROO","Y",0.881723893767544
"30464","EE000000","CAFF","FCOM","Y",63.5686050434596
"30475","EE000000","CAFF","FSTR","Y",1.12778637563392
"30484","EE000000","CAFF","FCER","Y",3.92149249608801
"30494","EE000000","CAFF","FPRO","Y",96.2927939095706
"30504","EE000000","CAFF","FENE","Y",0.107358630762428
"30514","EE000000","CAFF","FMIL","Y",230.933885318887
"30523","EE000000","CAFF","FOTH","Y",20.3297020889518
"31514","EE000000","CAMR","FGRA","Y",5928.97427976383
"31523","EE000000","CAMR","FMAI","Y",31.5260373798548
"31533","EE000000","CAMR","FOFA","Y",24.5885528309332
"31543","EE000000","CAMR","FROO","Y",8.02480951488602
"31553","EE000000","CAMR","FCOM","Y",332.219002895253
"31563","EE000000","CAMR","FSTR","Y",149.659913970372
"31573","EE000000","CAMR","FCER","Y",35.6905722034422
"31582","EE000000","CAMR","FPRO","Y",784.974475465203
"31591","EE000000","CAMR","FENE","Y",0.97710016450173
"31601","EE000000","CAMR","FMIL","Y",0.387113491235242
"31611","EE000000","CAMR","FOTH","Y",2.44781320031731
"32583","EE000000","CAFR","FGRA","Y",5489.57801388995
"32593","EE000000","CAFR","FMAI","Y",30.724429124039
"32603","EE000000","CAFR","FOFA","Y",23.9633430493688
"32613","EE000000","CAFR","FROO","Y",7.82076377703209
"32621","EE000000","CAFR","FCOM","Y",345.27229288279
"32631","EE000000","CAFR","FSTR","Y",146.006283181322
"32641","EE000000","CAFR","FCER","Y",34.7830728881451
"32651","EE000000","CAFR","FPRO","Y",755.792488857555
"32661","EE000000","CAFR","FENE","Y",0.952255571769685
"32671","EE000000","CAFR","FMIL","Y",0.377270409250749
"32681","EE000000","CAFR","FOTH","Y",2.38557298766895
"33653","EE000000","PIGF","FMAI","Y",5.2667142857147
"33663","EE000000","PIGF","FCER","Y",306.429833409392
"33671","EE000000","PIGF","FPRO","Y",113.873275650135
"33682","EE000000","PIGF","FENE","Y",0.171395240688462
"33692","EE000000","PIGF","FMIL","Y",0.0646708664938533
"33701","EE000000","PIGF","FOTH","Y",1.90348949069265
"34674","EE000000","SOWS","FMAI","Y",28.3484472331437
"34685","EE000000","SOWS","FCER","Y",1347.14061032429
"34695","EE000000","SOWS","FPRO","Y",919.395956637007
"34704","EE000000","SOWS","FENE","Y",0.922546520104093
"34713","EE000000","SOWS","FMIL","Y",0.348095329814023
"34721","EE000000","SOWS","FOTH","Y",97.0531913206701
"35693","EE000000","SHGM","FGRA","Y",22.429114842813
"35703","EE000000","SHGM","FMAI","Y",17.6228759478995
"35713","EE000000","SHGM","FOFA","Y",44.3814918879499
"35723","EE000000","SHGM","FROO","Y",4.48582296857527
"35732","EE000000","SHGM","FSGM","Y",10.4987085442551
"3574","EE000000","SHGM","FSTR","Y",155.143139962227
"35751","EE000000","SHGM","FCER","Y",5.54189646542258
"35761","EE000000","SHGM","FPRO","Y",326.59689324785
"35771","EE000000","SHGM","FENE","Y",0.546193445758968
"35781","EE000000","SHGM","FMIL","Y",0.216394244273805
"35791","EE000000","SHGM","FOTH","Y",1.36831368474663
"36802","EE000000","SHGF","FGRA","Y",3.1877266866983
"36812","EE000000","SHGF","FMAI","Y",2.50464239673911
"36822","EE000000","SHGF","FOFA","Y",259.047649885822
"36832","EE000000","SHGF","FROO","Y",0.637545337345423
"36842","EE000000","SHGF","FSGM","Y",5.037867310076
"36853","EE000000","SHGF","FSTR","Y",0.815464966375603
"36861","EE000000","SHGF","FCER","Y",0.787639252906815
"36871","EE000000","SHGF","FPRO","Y",46.4174194887746
"36881","EE000000","SHGF","FENE","Y",0.0776274692684268
"36891","EE000000","SHGF","FMIL","Y",34.5638441274452
"3690","EE000000","SHGF","FOTH","Y",116.682537299459
"37892","EE000000","HENS","FCER","Y",31597.385839902
"37901","EE000000","HENS","FPRO","Y",11253.4607224421
"37911","EE000000","HENS","FENE","Y",21.7154303941941
"37922","EE000000","HENS","FMIL","Y",8.60335140555132
"37931","EE000000","HENS","FOTH","Y",1024.04843110859
"38894","EE000000","POUF","FCER","Y",9308.17381141647
"38904","EE000000","POUF","FPRO","Y",2323.28598636118
"38913","EE000000","POUF","FENE","Y",3.88541227613599
"38923","EE000000","POUF","FMIL","Y",1.53934628786959
"38933","EE000000","POUF","FOTH","Y",367.875752061783
"40711","EE000000","DCOW","FGRA","Y",5758.3545298451
"40721","EE000000","DCOW","FMAI","Y",135.910918905579
"40731","EE000000","DCOW","FOFA","Y",13499.0738144039
"40741","EE000000","DCOW","FROO","Y",34.5955066305631
"40751","EE000000","DCOW","FSTR","Y",349.219855158779
"40762","EE000000","DCOW","FCER","Y",283.727620773606
"40773","EE000000","DCOW","FPRO","Y",4407.85868365395
"40783","EE000000","DCOW","FENE","Y",4.2123461194837
"40793","EE000000","DCOW","FMIL","Y",1.66887292812642
"40803","EE000000","DCOW","FOTH","Y",10.5526913311471
"4169","EE000000","BULF","FGRA","Y",3109.11972575543
"4170","EE000000","BULF","FMAI","Y",3990.6153430094
"4171","EE000000","BULF","FOFA","Y",59.9026977114075
"4172","EE000000","BULF","FROO","Y",19.5500622529787
"4173","EE000000","BULF","FCOM","Y",430.485833135312
"4174","EE000000","BULF","FSTR","Y",327.591253583578
"41751","EE000000","BULF","FCER","Y",985.628696522069
"41761","EE000000","BULF","FPRO","Y",1800.35035184072
"41772","EE000000","BULF","FENE","Y",572.300596634008
"41782","EE000000","BULF","FMIL","Y",0.943086915478288
"41792","EE000000","BULF","FOTH","Y",5.96336901974418
"4262","EE000000","HEIF","FGRA","Y",4899.1886666908
"4263","EE000000","HEIF","FMAI","Y",3719.22742995513
"4264","EE000000","HEIF","FOFA","Y",74.0067337549946
"4265","EE000000","HEIF","FROO","Y",24.1531067435245
"4266","EE000000","HEIF","FCOM","Y",221.403478484317
"4267","EE000000","HEIF","FSTR","Y",399.000485171099
"4268","EE000000","HEIF","FCER","Y",29.8393444926819
"4269","EE000000","HEIF","FPRO","Y",2210.32912100516
"4270","EE000000","HEIF","FENE","Y",506.050063998393
"4271","EE000000","HEIF","FMIL","Y",1.16513587748445
"4272","EE000000","HEIF","FOTH","Y",7.36743886647596
"30792","HU000000","DCOL","FGRA","Y",11518.4016662918
"30801","HU000000","DCOL","FMAI","Y",4142.8871634702
"3081","HU000000","DCOL","FOFA","Y",836.311102629195
"3082","HU000000","DCOL","FROO","Y",30.49805019626
"3083","HU000000","DCOL","FSTR","Y",669.154847262689
"3084","HU000000","DCOL","FCER","Y",1280.80737748659
"30851","HU000000","DCOL","FPRO","Y",919.964492630096
"30861","HU000000","DCOL","FENE","Y",37.659650715458
"30871","HU000000","DCOL","FMIL","Y",8.50285906213779
"30881","HU000000","DCOL","FOTH","Y",83.3805845234726
"31892","HU000000","DCOH","FGRA","Y",2355.96401712762
"31901","HU000000","DCOH","FMAI","Y",663.213093333871
"31911","HU000000","DCOH","FOFA","Y",9214.13104320526
"31921","HU000000","DCOH","FROO","Y",10.1553707129345
"31931","HU000000","DCOH","FSTR","Y",754.414406426363
"31941","HU000000","DCOH","FCER","Y",2981.96574778777
"31951","HU000000","DCOH","FPRO","Y",1154.71166534493
"31961","HU000000","DCOH","FENE","Y",44.5631354444582
"31971","HU000000","DCOH","FMIL","Y",10.0615394155458
"31981","HU000000","DCOH","FOTH","Y",98.6652879397917
"32992","HU000000","BULL","FGRA","Y",34.3529087031701
"33002","HU000000","BULL","FMAI","Y",2469.97296602079
"33011","HU000000","BULL","FOFA","Y",21.0519217676111
"33021","HU000000","BULL","FROO","Y",0.687058174018369
"33031","HU000000","BULL","FCOM","Y",62.9803326197923
"3304","HU000000","BULL","FSTR","Y",116.222854099859
"3305","HU000000","BULL","FCER","Y",32.9084985610511
"3306","HU000000","BULL","FPRO","Y",360.330503344968
"3307","HU000000","BULL","FENE","Y",8.92470721493599
"3308","HU000000","BULL","FMIL","Y",2.01503535420508
"3309","HU000000","BULL","FOTH","Y",19.7598036664401
"34031","HU000000","BULH","FGRA","Y",8774.17562793401
"34041","HU000000","BULH","FMAI","Y",5100.8118755863
"34051","HU000000","BULH","FOFA","Y",60.6141853643636
"34061","HU000000","BULH","FROO","Y",19.5168806181117
"3407","HU000000","BULH","FCOM","Y",407.013905224169
"3408","HU000000","BULH","FSTR","Y",349.682066960315
"3409","HU000000","BULH","FCER","Y",94.7476633623305
"3410","HU000000","BULH","FPRO","Y",310.508547472951
"3411","HU000000","BULH","FENE","Y",25.6953428991482
"3412","HU000000","BULH","FMIL","Y",5.80153758921924
"3413","HU000000","BULH","FOTH","Y",56.8909341897014
"3507","HU000000","HEIL","FGRA","Y",4798.84149599502
"35081","HU000000","HEIL","FMAI","Y",2035.04772467094
"35091","HU000000","HEIL","FOFA","Y",43.8285161896772
"35101","HU000000","HEIL","FROO","Y",9.25305004029707
"35111","HU000000","HEIL","FCOM","Y",131.120310951134
"35121","HU000000","HEIL","FSTR","Y",250.386157046981
"35131","HU000000","HEIL","FCER","Y",19.1920480357502
"35141","HU000000","HEIL","FPRO","Y",469.299347261795
"35151","HU000000","HEIL","FENE","Y",18.7374174289497
"35161","HU000000","HEIL","FMIL","Y",4.23056551403561
"35171","HU000000","HEIL","FOTH","Y",41.4856959111861
"3611","HU000000","HEIH","FGRA","Y",14712.6435930722
"36121","HU000000","HEIH","FMAI","Y",4888.47223447805
"36131","HU000000","HEIH","FOFA","Y",85.1883172065247
"36141","HU000000","HEIH","FROO","Y",19.2469047951163
"36151","HU000000","HEIH","FCOM","Y",272.887322825379
"36161","HU000000","HEIH","FSTR","Y",447.424444491998
"36171","HU000000","HEIH","FCER","Y",33.36507334106
"36181","HU000000","HEIH","FPRO","Y",264.57791803467
"36191","HU000000","HEIH","FENE","Y",32.574705190197
"36201","HU000000","HEIH","FMIL","Y",7.35477153820188
"36211","HU000000","HEIH","FOTH","Y",72.1222291717804
"37151","HU000000","SCOW","FGRA","Y",10076.1325317937
"37161","HU000000","SCOW","FMAI","Y",498.307616435219
"37171","HU000000","SCOW","FOFA","Y",2935.37238383334
"37181","HU000000","SCOW","FROO","Y",14.6026244097908
"37191","HU000000","SCOW","FSTR","Y",421.076281230654
"37201","HU000000","SCOW","FCER","Y",537.653315261314
"37211","HU000000","SCOW","FPRO","Y",294.602853312934
"37221","HU000000","SCOW","FENE","Y",25.9827578090374
"37231","HU000000","SCOW","FMIL","Y",5.86643060934571
"37241","HU000000","SCOW","FOTH","Y",57.5272869633923
"38261","HU000000","HEIR","FGRA","Y",13804.4321695105
"3827","HU000000","HEIR","FMAI","Y",262.297514546439
"3828","HU000000","HEIR","FOFA","Y",2041.9370944147
"3829","HU000000","HEIR","FROO","Y",3.33359169161126
"3830","HU000000","HEIR","FCOM","Y",305.579238396791
"3831","HU000000","HEIR","FSTR","Y",594.623474820032
"3832","HU000000","HEIR","FCER","Y",41.4565652091122
"3833","HU000000","HEIR","FPRO","Y",379.442710210133
"3834","HU000000","HEIR","FENE","Y",40.4745218451257
"3835","HU000000","HEIR","FMIL","Y",9.13840538389707
"3836","HU000000","HEIR","FOTH","Y",89.6128675019808
"39301","HU000000","CAMF","FGRA","Y",178.67604747413
"39311","HU000000","CAMF","FMAI","Y",1266.90946836801
"39321","HU000000","CAMF","FOFA","Y",15.6293787749793
"3933","HU000000","CAMF","FROO","Y",0.510086089116543
"3934","HU000000","CAMF","FCOM","Y",158.409765770041
"3935","HU000000","CAMF","FSTR","Y",81.306736674087
"3936","HU000000","CAMF","FCER","Y",23.0681520312443
"3937","HU000000","CAMF","FPRO","Y",374.637432505891
"3938","HU000000","CAMF","FENE","Y",6.256028438561
"3939","HU000000","CAMF","FMIL","Y",1.41249658698865
"3940","HU000000","CAMF","FOTH","Y",13.8511987791406
"4038","HU000000","CAFF","FGRA","Y",2147.65605115055
"4039","HU000000","CAFF","FMAI","Y",160.758383361159
"4040","HU000000","CAFF","FOFA","Y",1703.09323922715
"4041","HU000000","CAFF","FROO","Y",4.99429456104146
"4042","HU000000","CAFF","FCOM","Y",153.095342152647
"4043","HU000000","CAFF","FSTR","Y",159.469769276386
"4044","HU000000","CAFF","FCER","Y",479.885192891705
"4045","HU000000","CAFF","FPRO","Y",265.232609323165
"4046","HU000000","CAFF","FENE","Y",12.088870076743
"4047","HU000000","CAFF","FMIL","Y",2.72944534881871
"4048","HU000000","CAFF","FOTH","Y",26.7654381817834
"4146","HU000000","CAMR","FGRA","Y",2798.00004475396
"4147","HU000000","CAMR","FMAI","Y",1648.54074966084
"4148","HU000000","CAMR","FOFA","Y",24.1072161825479
"41491","HU000000","CAMR","FROO","Y",5.8308429408639
"41501","HU000000","CAMR","FCOM","Y",325.700170826659
"41511","HU000000","CAMR","FSTR","Y",129.456411601687
"41521","HU000000","CAMR","FCER","Y",34.4999622570774
"41531","HU000000","CAMR","FPRO","Y",293.563882131672
"41541","HU000000","CAMR","FENE","Y",9.35630841695371
"41551","HU000000","CAMR","FMIL","Y",2.11248299702119
"41561","HU000000","CAMR","FOTH","Y",20.7153929991457
"4252","HU000000","CAFR","FGRA","Y",2666.37688674431
"4253","HU000000","CAFR","FMAI","Y",1639.53618454496
"4254","HU000000","CAFR","FOFA","Y",23.4776813136179
"4255","HU000000","CAFR","FROO","Y",5.87107060841398
"4256","HU000000","CAFR","FCOM","Y",278.600562481352
"4257","HU000000","CAFR","FSTR","Y",127.594622096815
"4258","HU000000","CAFR","FCER","Y",33.9775398629534
"4259","HU000000","CAFR","FPRO","Y",266.013042620856
"4260","HU000000","CAFR","FENE","Y",9.21462869541226
"4261","HU000000","CAFR","FMIL","Y",2.08049431198184
"42621","HU000000","CAFR","FOTH","Y",20.4017061281282
"4358","HU000000","PIGF","FMAI","Y",52.2647460210467
"4359","HU000000","PIGF","FCER","Y",328.667087274048
"4360","HU000000","PIGF","FPRO","Y",100.554998492214
"4361","HU000000","PIGF","FENE","Y",2.69670159702682
"4362","HU000000","PIGF","FMIL","Y",1.38330335500258
"4363","HU000000","PIGF","FOTH","Y",4.91720850647016
"4459","HU000000","SOWS","FMAI","Y",627.140026312731
"4460","HU000000","SOWS","FCER","Y",875.241970372325
"4461","HU000000","SOWS","FPRO","Y",499.316096508474
"4462","HU000000","SOWS","FENE","Y",8.21746389607339
"4463","HU000000","SOWS","FMIL","Y",1.76700264021641
"4464","HU000000","SOWS","FOTH","Y",17.3275497006047
"45601","HU000000","SHGM","FGRA","Y",472.789555223586
"45611","HU000000","SHGM","FMAI","Y",23.3122756299438
"4562","HU000000","SHGM","FOFA","Y",25.0542163116332
"4563","HU000000","SHGM","FROO","Y",0.444348984336085
"4564","HU000000","SHGM","FSGM","Y",1.48285858488294
"4565","HU000000","SHGM","FSTR","Y",239.517997004597
"4566","HU000000","SHGM","FCER","Y",5.52580979894419
"4567","HU000000","SHGM","FPRO","Y",105.680137565239
"4568","HU000000","SHGM","FENE","Y",5.39491171743189
"4569","HU000000","SHGM","FMIL","Y",1.21807221028176
"4570","HU000000","SHGM","FOTH","Y",11.9446379322417
"4670","HU000000","SHGF","FGRA","Y",10.4156464797108
"4671","HU000000","SHGF","FMAI","Y",4.06579048407432
"4672","HU000000","SHGF","FOFA","Y",2.35512116001386
"46731","HU000000","SHGF","FROO","Y",0.0768625905851117
"46741","HU000000","SHGF","FSGM","Y",0.272200216049937
"46751","HU000000","SHGF","FSTR","Y",46.7844414974331
"46761","HU000000","SHGF","FCER","Y",35.8093179004604
"46771","HU000000","SHGF","FPRO","Y",50.7633621781779
"46781","HU000000","SHGF","FENE","Y",0.933181382621172
"46791","HU000000","SHGF","FMIL","Y",0.210695256726387
"46801","HU000000","SHGF","FOTH","Y",2.06611605977628
"47792","HU000000","HENS","FCER","Y",32172.3237128469
"47802","HU000000","HENS","FPRO","Y",6284.89882833788
"47811","HU000000","HENS","FENE","Y",253.996709573437
"47821","HU000000","HENS","FMIL","Y",57.3478028260598
"47832","HU000000","HENS","FOTH","Y",562.3629988287
"4878","HU000000","POUF","FCER","Y",7613.91397106848
"4879","HU000000","POUF","FPRO","Y",2773.23581052105
"4880","HU000000","POUF","FENE","Y",47.0147794193447
"4881","HU000000","POUF","FMIL","Y",10.6150757015011
"4882","HU000000","POUF","FOTH","Y",640.504568839009
"50591","HU000000","DCOW","FGRA","Y",6937.18284170964
"50601","HU000000","DCOW","FMAI","Y",2403.05012840201
"50611","HU000000","DCOW","FOFA","Y",5025.22107291725
"50621","HU000000","DCOW","FROO","Y",20.3267104545971
"50631","HU000000","DCOW","FSTR","Y",711.784626844525
"50641","HU000000","DCOW","FCER","Y",2131.38656263718
"50651","HU000000","DCOW","FPRO","Y",1037.33807898751
"50661","HU000000","DCOW","FENE","Y",41.111393079958
"50671","HU000000","DCOW","FMIL","Y",9.28219923884178
"50681","HU000000","DCOW","FOTH","Y",91.022936231632
"51561","HU000000","BULF","FGRA","Y",6279.13504454605
"51571","HU000000","BULF","FMAI","Y",5396.81289740152
"51581","HU000000","BULF","FOFA","Y",58.2154571119549
"51591","HU000000","BULF","FROO","Y",14.402321520543
"51601","HU000000","BULF","FCOM","Y",335.034083990989
"51611","HU000000","BULF","FSTR","Y",332.119025906255
"51621","HU000000","BULF","FCER","Y",90.9993396344678
"51631","HU000000","BULF","FPRO","Y",478.205749770881
"51641","HU000000","BULF","FENE","Y",24.6788063421857
"51651","HU000000","BULF","FMIL","Y",5.57202226151199
"51661","HU000000","BULF","FOTH","Y",54.6402650863812
"52481","HU000000","HEIF","FGRA","Y",12437.2688385767
"52491","HU000000","HEIF","FMAI","Y",4413.28164658354
"52501","HU000000","HEIF","FOFA","Y",82.2396160171757
"52511","HU000000","HEIF","FROO","Y",18.1668180846888
"52521","HU000000","HEIF","FCOM","Y",257.527888378391
"52531","HU000000","HEIF","FSTR","Y",444.807661237828
"52541","HU000000","HEIF","FCER","Y",33.5016553051108
"52551","HU000000","HEIF","FPRO","Y",467.79775098255
"5256","HU000000","HEIF","FENE","Y",32.7080517335702
"5257","HU000000","HEIF","FMIL","Y",7.38487874430739
"5258","HU000000","HEIF","FOTH","Y",72.4174659180962
"2279","LT000000","DCOL","FGRA","Y",17474.7460191611
"2280","LT000000","DCOL","FMAI","Y",612.901778725777
"2281","LT000000","DCOL","FOFA","Y",3783.28395027603
"2282","LT000000","DCOL","FROO","Y",28.8279874143044
"2283","LT000000","DCOL","FSTR","Y",639.234572787589
"2284","LT000000","DCOL","FCER","Y",1520.17293792944
"2285","LT000000","DCOL","FPRO","Y",77.7920543328625
"2286","LT000000","DCOL","FENE","Y",34.9141888363437
"2287","LT000000","DCOL","FMIL","Y",4.78405645321835
"2288","LT000000","DCOL","FOTH","Y",116.198524119824
"2390","LT000000","DCOH","FGRA","Y",164.191500970362
"2391","LT000000","DCOH","FMAI","Y",129.007607905059
"2392","LT000000","DCOH","FOFA","Y",17222.1940269104
"2393","LT000000","DCOH","FROO","Y",32.8383001940784
"2394","LT000000","DCOH","FSTR","Y",669.558572603851
"2395","LT000000","DCOH","FCER","Y",1920.18495829471
"2396","LT000000","DCOH","FPRO","Y",504.126204211268
"2397","LT000000","DCOH","FENE","Y",39.7711639582522
"2398","LT000000","DCOH","FMIL","Y",5.4495750847466
"2399","LT000000","DCOH","FOTH","Y",132.363108194573
"2501","LT000000","BULL","FGRA","Y",1070.70000333837
"2502","LT000000","BULL","FMAI","Y",24.2451353256837
"2503","LT000000","BULL","FOFA","Y",3392.50519462684
"2504","LT000000","BULL","FROO","Y",177.819908073644
"2505","LT000000","BULL","FCOM","Y",137.176270177368
"25061","LT000000","BULL","FSTR","Y",102.445614852974
"25071","LT000000","BULL","FCER","Y",51.6224147377175
"25081","LT000000","BULL","FPRO","Y",14.2746045485048
"25091","LT000000","BULL","FENE","Y",7.47442160880358
"25101","LT000000","BULL","FMIL","Y",1.02416971791588
"25112","LT000000","BULL","FOTH","Y",24.8757536273452
"26061","LT000000","BULH","FGRA","Y",12473.5204147802
"26071","LT000000","BULH","FMAI","Y",3108.90320493191
"26081","LT000000","BULH","FOFA","Y",48.5409032198581
"26091","LT000000","BULH","FROO","Y",15.8419856873377
"26101","LT000000","BULH","FCOM","Y",355.691150063346
"26112","LT000000","BULH","FSTR","Y",292.350329987628
"26122","LT000000","BULH","FCER","Y",70.5244673996067
"26132","LT000000","BULH","FPRO","Y",36.6423858559649
"26141","LT000000","BULH","FENE","Y",19.1865658841373
"26151","LT000000","BULH","FMIL","Y",2.62900606865884
"26163","LT000000","BULH","FOTH","Y",63.8551463736303
"2711","LT000000","HEIL","FGRA","Y",10.9155351513439
"2712","LT000000","HEIL","FMAI","Y",8.5764919100073
"2713","LT000000","HEIL","FOFA","Y",909.694564328459
"27141","LT000000","HEIL","FROO","Y",2.18310703158474
"27151","LT000000","HEIL","FCOM","Y",20.0118144567269
"27162","LT000000","HEIL","FSTR","Y",34.5308234653411
"27172","LT000000","HEIL","FCER","Y",2.69962055477902
"27182","LT000000","HEIL","FPRO","Y",78.4242346644939
"27192","LT000000","HEIL","FENE","Y",2.64400736886504
"27202","LT000000","HEIL","FMIL","Y",0.362290545390096
